hashtags,is_reply_to,likes,retweets,screen_name,text,timestamp,tweet_url,username,neg,neu,pos,compound
[],False,568,170,taylorswift13,@therealpickler hid INSIDE my piano and popped out wearing a clown mask while I was playing. End of tour pranks. Excellent night.,2009-10-12 05:27:51,/taylorswift13/status/4802539790,Taylor Swift,0.054,0.734,0.212,0.6249
[],False,361,162,taylorswift13,@yelyahwilliams you're coming to Chicago? I'm there now!! Party!!!,2009-10-09 18:37:40,/taylorswift13/status/4741389064,Taylor Swift,0.0,0.674,0.326,0.5951
[],False,162,63,taylorswift13,"@aimeemayo, kellie's right. Your book is going to change the world. You tell the best stories, and your life is like a movie. I miss you!",2009-10-08 04:34:17,/taylorswift13/status/4701734596,Taylor Swift,0.051,0.728,0.221,0.75
[],False,166,61,taylorswift13,@niczu and @hsolon I love you. You understand me. These are some of the best snuggly kitten cards ever made. Ever.,2009-10-04 04:17:53,/taylorswift13/status/4595833561,Taylor Swift,0.0,0.693,0.307,0.8555
[],False,962,720,taylorswift13,"@yelyahwilliams you should get some ""brand new eyes"" if your current ones aren't working for you. BAHAHAHA. Get it?",2009-10-03 19:14:20,/taylorswift13/status/4585362575,Taylor Swift,0.0,1.0,0.0,0.0
[],True,2130,2447,taylorswift13,"@selenagomez I miss youu!! Pretending the hairbrush is a mic and blasting ""Stop and Erase"" in the dressing room.",2009-10-02 20:27:40,/taylorswift13/status/4562357366,Taylor Swift,0.201,0.734,0.064,-0.4559
[],True,839,802,taylorswift13,"@justinbieber I can't wait to see it! The storyline is so sweet, thanks for telling me all about it. Sending you love from Pittsburgh!",2009-10-02 03:48:21,/taylorswift13/status/4544491329,Taylor Swift,0.0,0.64,0.36,0.9158
[],False,498,317,taylorswift13,"@yelyahwilliams yes, and can I borrow your low shoulder t-shirt and forget to give it back to you? I need to find one of those.",2009-09-29 06:36:44,/taylorswift13/status/4464612252,Taylor Swift,0.139,0.767,0.094,-0.0772
[],False,1500,978,taylorswift13,@yelyahwilliams BRAND NEW EYES!!!!!! Downloading. Listening. Loving.,2009-09-29 06:06:10,/taylorswift13/status/4464232229,Taylor Swift,0.0,0.542,0.458,0.7243
[],False,145,58,taylorswift13,@shella78 and simplyletii I just found your note in my purse from NYC! I love you and hope you're doing great!,2009-09-29 04:21:56,/taylorswift13/status/4462613194,Taylor Swift,0.0,0.604,0.396,0.915
[],True,144,57,taylorswift13,"@XChadballX if you're serious right now, I'm more jealous of you right now than I have ever been jealous of anyone ever.",2009-09-29 04:20:32,/taylorswift13/status/4462586530,Taylor Swift,0.286,0.714,0.0,-0.7645
[],True,247,133,taylorswift13,@yelyahwilliams I know exactly where you are right now! Eeee!!,2009-09-24 18:43:16,/taylorswift13/status/4348482308,Taylor Swift,0.0,1.0,0.0,0.0
[],True,306,80,taylorswift13,"@ladyantebellum Saskatoon rules! I went antique shopping there. I like to shorten Saskatchewan.. Like ""I got this lamp in Saskatch.""",2009-09-23 22:59:13,/taylorswift13/status/4327570893,Taylor Swift,0.0,0.773,0.227,0.6476
[],True,152,44,taylorswift13,"@XChadballX You're still awake jamming out to A*teens, aren't you?",2009-09-23 06:57:39,/taylorswift13/status/4310285901,Taylor Swift,0.0,1.0,0.0,0.0
[],True,120,38,taylorswift13,@CarterJenkins in Nashville :(,2009-09-23 02:48:24,/taylorswift13/status/4306038202,Taylor Swift,0.492,0.508,0.0,-0.4404
[],False,254,87,taylorswift13,"@xchadballx ""do you want to be a loser, or do you want to be rich and awesome like that guy from maroon 5?""",2009-09-22 09:12:49,/taylorswift13/status/4168522838,Taylor Swift,0.102,0.512,0.386,0.8126
[],True,124,33,taylorswift13,@brian_mansfield  The pressure is on!!,2009-09-12 04:40:00,/taylorswift13/status/3928312423,Taylor Swift,0.41,0.59,0.0,-0.4184
[],True,164,44,taylorswift13,@TheRealJordin Thank you! It's been a pretty wonderful week. And your hair looks excellent in your new video. Nice nails!!! Impressive.,2009-09-10 06:19:45,/taylorswift13/status/3882385226,Taylor Swift,0.0,0.424,0.576,0.9655
[],True,187,55,taylorswift13,"@PerezHilton That's one of the sweetest compliments. ""You make my soul smile"". Thank you so much! The sweater is Top Shop. Pandas rule.",2009-09-10 04:35:29,/taylorswift13/status/3881001888,Taylor Swift,0.0,0.66,0.34,0.8313
[],False,918,470,taylorswift13,"@owlcity If I was in town, I'd be there! Front row, super-fan style.",2009-09-09 20:55:51,/taylorswift13/status/3871381118,Taylor Swift,0.0,1.0,0.0,0.0
[],False,2226,2288,taylorswift13,"@selenagomez I'm so proud of you, those pictures are beautiful. Call me when you get home, I know you've probably got some amazing stories!",2009-09-06 17:24:33,/taylorswift13/status/3801532075,Taylor Swift,0.0,0.637,0.363,0.9183
[],False,129,36,taylorswift13,@carterjenkins happy birthday!,2009-09-04 14:35:04,/taylorswift13/status/3757814910,Taylor Swift,0.0,0.334,0.666,0.6114
[],False,1090,1031,taylorswift13,"@ddlovato I think I know what the gift is. You're sending me Nolan in a box, aren't you?? With a little bow around his neck. Mind reader...",2009-09-04 04:34:31,/taylorswift13/status/3750448198,Taylor Swift,0.0,0.889,0.111,0.504
[],False,609,607,taylorswift13,@justinbieber That mashup was excellent! I officially love those girls. Good energy. ha wish you were here displaying the Georgia boy hair!,2009-09-04 04:21:02,/taylorswift13/status/3750238408,Taylor Swift,0.0,0.463,0.537,0.9558
[],False,1811,2179,taylorswift13,@ddlovato you rule for quoting breathe yesterday :) I hope its going great up there! Miss you!,2009-09-03 12:35:24,/taylorswift13/status/3732611429,Taylor Swift,0.064,0.516,0.42,0.8745
[],True,130,46,taylorswift13,@mskerkyra  thank you!! :) :) you're pretty. Good night!,2009-09-02 06:06:46,/taylorswift13/status/3706296402,Taylor Swift,0.0,0.205,0.795,0.938
[],True,119,49,taylorswift13,"@HelenaKatherine that's really sweet, thank you for saying that. It, in turn, made me smile. :)",2009-09-02 06:05:50,/taylorswift13/status/3706285617,Taylor Swift,0.0,0.509,0.491,0.8903
[],True,128,32,taylorswift13,@franiamarquez you should go!!! We'd love to see you!,2009-09-02 06:04:50,/taylorswift13/status/3706273406,Taylor Swift,0.0,0.598,0.402,0.7482
['cmatv'],False,179,79,taylorswift13,@ladyantebellum and @therealpickler look hot on the cma special. Holla #cmatv,2009-09-01 00:41:25,/taylorswift13/status/3677674906,Taylor Swift,0.0,0.787,0.213,0.4019
[],True,120,38,taylorswift13,@iamjessiejames we need to hang out !!!,2009-08-30 15:14:37,/taylorswift13/status/3646263230,Taylor Swift,0.0,1.0,0.0,0.0
[],False,2921,2505,taylorswift13,"@katyperry your last tweet was one of the funniest things i've ever read. ""KITTY PURRY EW"" hahahaha classic.",2009-08-28 10:44:27,/taylorswift13/status/3600299428,Taylor Swift,0.0,0.825,0.175,0.5574
[],False,934,565,taylorswift13,@justinbieber thank you :) see you soon!,2009-08-28 05:39:35,/taylorswift13/status/3597191903,Taylor Swift,0.0,0.463,0.537,0.6996
[],True,124,42,taylorswift13,"@iamjessiejames Getting ready, listening to your new song. Loved it from the 1st listen! Can't wait to see you at Madison Square!!",2009-08-26 17:58:01,/taylorswift13/status/3561021399,Taylor Swift,0.0,0.733,0.267,0.8061
[],False,2210,1787,taylorswift13,@johncmayer My hero.... :),2009-08-23 01:50:52,/taylorswift13/status/3483512230,Taylor Swift,0.0,0.233,0.767,0.765
[],True,512,442,taylorswift13,"@justinbieber Hey! I'm at V Fest, about to play again tomorrow. London is unforgettable and actually sunny! how are you?",2009-08-23 00:14:46,/taylorswift13/status/3481958129,Taylor Swift,0.0,0.757,0.243,0.6988
[],True,153,49,taylorswift13,@PerezHilton That's a first! Thank you for telling me about that. I hope I see his car sometime on the road. Amazing.,2009-08-21 21:53:06,/taylorswift13/status/3459244892,Taylor Swift,0.0,0.667,0.333,0.8588
[],False,108,29,taylorswift13,@ladybusiness LOVE your new plate!! You rule. Incredible.,2009-08-21 21:51:17,/taylorswift13/status/3459211758,Taylor Swift,0.0,0.559,0.441,0.7592
[],True,127,38,taylorswift13,@CarterJenkins Tell everyone I said hi!!,2009-08-21 15:03:48,/taylorswift13/status/3451204120,Taylor Swift,0.0,1.0,0.0,0.0
[],True,119,33,taylorswift13,"@iamjessiejames Absolutely! About to go antique shopping, I'll think of you if I see anything bohemian, moroccan, or gypsy-art-like. :)",2009-08-20 18:29:53,/taylorswift13/status/3431928785,Taylor Swift,0.0,0.852,0.148,0.5093
[],True,101,36,taylorswift13,@AimeeMayo It's on. I can't wait!,2009-08-16 17:26:46,/taylorswift13/status/3346848229,Taylor Swift,0.0,1.0,0.0,0.0
[],False,125,43,taylorswift13,@aimeemayo Thank you! The hershey's kisses..That was my personal favorite. I loved it when he started cracking up. I miss you! How's life?,2009-08-16 15:49:20,/taylorswift13/status/3345573133,Taylor Swift,0.052,0.621,0.326,0.855
[],False,121,45,taylorswift13,@brian_mansfield hahaha I'm glad you liked the prank! It was one of the most hilarious nights of my life.,2009-08-13 21:47:23,/taylorswift13/status/3294610780,Taylor Swift,0.0,0.542,0.458,0.9133
[],False,858,752,taylorswift13,@ddlovato I know how you feel. I'm suffering badddd.,2009-08-12 21:15:35,/taylorswift13/status/3273155009,Taylor Swift,0.279,0.721,0.0,-0.4767
[],False,378,161,taylorswift13,@perezhilton thanks :) i didn't win anything in the rap category..... But there's always next year. Hahahaha,2009-08-10 05:21:58,/taylorswift13/status/3220684748,Taylor Swift,0.102,0.7,0.198,0.2297
[],False,206,100,taylorswift13,"@b93dotcom no, I was ace!!!!! :)",2009-08-09 17:52:14,/taylorswift13/status/3210766059,Taylor Swift,0.0,0.545,0.455,0.6331
[],False,1023,868,taylorswift13,@selenagomez I know what's in that box. Put the box AWAY.,2009-08-09 05:28:35,/taylorswift13/status/3203221527,Taylor Swift,0.0,1.0,0.0,0.0
[],False,181,43,taylorswift13,@glorianatheband that's incredibly weird and awesome.. That's the SAME best buy where I went to buy my first cd for good luck. Love you guys,2009-08-04 17:40:16,/taylorswift13/status/3128215154,Taylor Swift,0.05,0.479,0.471,0.9563
[],False,130,41,taylorswift13,"@glorianatheband got an excellent review in People, I just read it. Congrats guys!!! CD  out tomorrow, show my tourmates some love :)",2009-08-03 18:26:26,/taylorswift13/status/3108735277,Taylor Swift,0.0,0.543,0.457,0.9449
[],False,205,85,taylorswift13,@therealpickler I miss you! Thanks for listening to my cd :) :) I wish you were here!!,2009-08-02 19:16:45,/taylorswift13/status/3090595671,Taylor Swift,0.061,0.46,0.478,0.8974
[],False,398,279,taylorswift13,"@carterjenkins I'm telling you, things that are worth it are never easy..",2009-08-02 05:26:47,/taylorswift13/status/3082418636,Taylor Swift,0.168,0.699,0.133,-0.1295
[],False,149,61,taylorswift13,"@hmjenkins I loved my presents! I took pictures, I'll post them soon. You're the best. The '13' foil necklace was my personal favorite.",2009-08-02 05:24:53,/taylorswift13/status/3082397140,Taylor Swift,0.0,0.637,0.363,0.908
[],False,147,55,taylorswift13,@carterjenkins Great to meet you too! Let me know how those guitar lessons are coming along.,2009-07-31 22:00:02,/taylorswift13/status/3059144025,Taylor Swift,0.0,0.774,0.226,0.6588
[],False,1116,677,taylorswift13,@perezhilton No. I'm at home happily lying in bed with my cat.,2009-07-29 03:09:48,/taylorswift13/status/2902679425,Taylor Swift,0.2,0.588,0.212,0.0516
[],False,116,70,taylorswift13,@Brian_Mansfield YESSSSSS!!!!!!!!! Give her a hug for me.,2009-07-28 15:25:58,/taylorswift13/status/2891473624,Taylor Swift,0.0,0.621,0.379,0.6449
[],False,119,42,taylorswift13,@perezhilton New York! I'll see you there?? Amazing. And thanks for quoting love story. :) :),2009-07-27 05:09:39,/taylorswift13/status/2865434994,Taylor Swift,0.0,0.385,0.615,0.9555
[],False,154,46,taylorswift13,"@therealpickler I can't believe on the one day you wake up before 4pm, I'm not there to experience it. Hopping on the plane now!",2009-07-23 20:48:36,/taylorswift13/status/2805322928,Taylor Swift,0.0,1.0,0.0,0.0
[],False,183,49,taylorswift13,"@aimeemayo I just read your email!! I can't believe you remembered so many details about the dream! We need to hang soon. You, me, Kellie.",2009-07-23 06:07:26,/taylorswift13/status/2793740990,Taylor Swift,0.0,0.893,0.107,0.4359
[],False,153,43,taylorswift13,@therealpickler Best days of your life is TOP TEN!!!! Yessss!!! Everyone call your radio stations obsessively and request it!,2009-07-23 06:05:20,/taylorswift13/status/2793717236,Taylor Swift,0.055,0.632,0.312,0.8177
[],False,2730,2686,taylorswift13,@selenagomez I love you Selena!! Happy birthday!,2009-07-22 20:33:09,/taylorswift13/status/2784699056,Taylor Swift,0.0,0.363,0.637,0.8682
[],False,4178,3949,taylorswift13,@katyperry your last tweet made me burst out laughing. Oh my god that was classic.,2009-07-22 05:27:36,/taylorswift13/status/2772991202,Taylor Swift,0.0,0.71,0.29,0.6486
[],False,3705,4324,taylorswift13,"@ddlovato ""I used to sing to your twisted symphony"" AMAZING lyric. A new addition to my ""favorite pre-choruses"" list. Yes, I have that list.",2009-07-22 03:04:01,/taylorswift13/status/2770849014,Taylor Swift,0.0,0.672,0.328,0.8816
[],True,153,60,taylorswift13,@PerezHilton AMAZING! Please wear it to the next show you come to!,2009-07-17 20:19:53,/taylorswift13/status/2694660689,Taylor Swift,0.0,0.574,0.426,0.8135
[],True,212,71,taylorswift13,@therealpickler  I'm watching it too. 3 buses over!!,2009-07-17 04:48:36,/taylorswift13/status/2683041768,Taylor Swift,0.0,1.0,0.0,0.0
[],True,111,37,taylorswift13,@BenMSchofield Happy Birthday!,2009-07-17 04:48:05,/taylorswift13/status/2683035298,Taylor Swift,0.0,0.334,0.666,0.6114
[],False,109,39,taylorswift13,@therealjordin one week!!!!!!!!!!,2009-07-14 16:55:51,/taylorswift13/status/2635030530,Taylor Swift,0.0,1.0,0.0,0.0
[],False,467,175,taylorswift13,"@perezhilton I need to try that! So far, my favorite crepe topping is cake frosting. And rainbow sprinkles. Yes, I know.... I'm five.",2009-07-08 05:07:58,/taylorswift13/status/2527907920,Taylor Swift,0.0,0.77,0.23,0.7396
[],True,199,74,taylorswift13,@TheRealJordin Yo. I'm on the way to Canada too! You need to come to a show and hang with Kellie and me on an off day!!,2009-07-06 00:44:06,/taylorswift13/status/2489609272,Taylor Swift,0.0,1.0,0.0,0.0
[],True,159,50,taylorswift13,@PerezHilton Aww thank you :) :) :),2009-06-29 02:57:54,/taylorswift13/status/2381702574,Taylor Swift,0.0,0.207,0.793,0.8885
[],True,9740,19611,taylorswift13,@ddlovato I love you!,2009-06-24 17:08:51,/taylorswift13/status/2313061887,Taylor Swift,0.0,0.4,0.6,0.6696
[],False,838,705,taylorswift13,"@ddlovato hang in there, it happens to everyone. I had the same thing happen last week at the CMTs. Your adrenaline will kick in. Miss you!",2009-06-22 20:54:20,/taylorswift13/status/2284454100,Taylor Swift,0.07,0.93,0.0,-0.2244
[],False,132,30,taylorswift13,"@perezhilton Thanks!! I hope you're doing great, sending you some love! :)",2009-06-16 19:37:59,/taylorswift13/status/2196559740,Taylor Swift,0.0,0.28,0.72,0.9582
[],False,204,95,taylorswift13,@therealjordin's new video for battlefield couldn't be more BEAUTIFUL.,2009-06-10 16:15:13,/taylorswift13/status/2104945245,Taylor Swift,0.482,0.518,0.0,-0.7583
[],True,1025,1017,taylorswift13,@selenagomez Amen.,2009-06-06 00:44:51,/taylorswift13/status/2049925401,Taylor Swift,0.0,1.0,0.0,0.0
[],True,143,58,taylorswift13,@billbeckett Please do a version of Little Boxes. Please.,2009-06-05 07:20:30,/taylorswift13/status/2040353201,Taylor Swift,0.0,0.618,0.382,0.5141
[],False,266,108,taylorswift13,"@therealjordin I just heard your song in a Bed Bath and Beyond.  I'm like ""Oh cool towels, I like this apron--"" Then bam. Tattoo.",2009-06-03 01:59:05,/taylorswift13/status/2011412335,Taylor Swift,0.0,0.742,0.258,0.743
[],True,272,174,taylorswift13,@yelyahwilliams The comment you made about looking like the girl from Paramore made my day a little bit.,2009-05-31 04:50:34,/taylorswift13/status/1977846105,Taylor Swift,0.0,0.872,0.128,0.3612
[],True,921,836,taylorswift13,@ddlovato Hahahah lameover. I love that!!! Why have I not been using that term my whole life? Amazing.,2009-05-30 16:21:23,/taylorswift13/status/1972507751,Taylor Swift,0.0,0.643,0.357,0.8713
[],False,245,127,taylorswift13,@therealpickler Welcome to twitter. It was really fun teaching you how to follow people just now. I chose.. me and Jordin. :),2009-05-22 05:53:29,/taylorswift13/status/1879703969,Taylor Swift,0.0,0.664,0.336,0.8622
[],False,184,80,taylorswift13,"@therealjordin Guess you better go and get your armorrrr. (picture me, rocking out, singing into a hairbrush) I love you!",2009-05-20 06:59:56,/taylorswift13/status/1856938109,Taylor Swift,0.0,0.709,0.291,0.8122
[],False,268,131,taylorswift13,@ijustmight I'm using every form of communication to reach you. Call me dude. I knitted you a crochet hat.,2009-05-18 17:24:09,/taylorswift13/status/1837811178,Taylor Swift,0.0,0.942,0.058,0.0258
[],False,180,61,taylorswift13,@mojointhemorn I love you! See you in Detroit. Stay excellent :),2009-05-13 16:48:56,/taylorswift13/status/1786089038,Taylor Swift,0.0,0.417,0.583,0.9041
[],True,1338,1319,taylorswift13,@selenagomez Thank you!! I love you! The funny thing is the glasses from the video are my actual glasses. ha. Calling you tomorrow.,2009-05-02 06:00:06,/taylorswift13/status/1676732127,Taylor Swift,0.0,0.656,0.344,0.8879
[],False,96,37,taylorswift13,@1035wezl Rick Rush is amazing and I'm so glad yall are hanging out with me right now! I love WEZL!,2009-04-30 22:22:28,/taylorswift13/status/1663480087,Taylor Swift,0.0,0.577,0.423,0.9253
[],True,829,783,taylorswift13,@selenagomez I leave today for my tour! So stoked. I'm gonna call you on the way. I want the complete update.,2009-04-19 16:24:27,/taylorswift13/status/1558789673,Taylor Swift,0.055,0.872,0.073,0.1007
[],True,743,419,taylorswift13,"@perezhilton Oh.. and my favorite is Eh, Eh (Nothing Else I Can Say). :)",2009-04-14 04:35:51,/taylorswift13/status/1514541069,Taylor Swift,0.0,0.667,0.333,0.7184
[],True,272,163,taylorswift13,@David_Henrie Good to know :) We just over-analyze and over-think everything that happens in our lives. ha. You doing well?,2009-04-14 04:34:29,/taylorswift13/status/1514534574,Taylor Swift,0.0,0.68,0.32,0.7906
[],True,314,267,taylorswift13,"@perezhilton Thanks! I miss Selena, she's in Canada right now. I hope you're doing well out there on the west coast!",2009-04-14 04:31:30,/taylorswift13/status/1514520337,Taylor Swift,0.059,0.628,0.313,0.7835
[],False,1451,1231,taylorswift13,@selenagomez Calling you. Pep talk time. :),2009-04-14 03:38:50,/taylorswift13/status/1514241063,Taylor Swift,0.0,0.667,0.333,0.4588
[],True,10815,11702,taylorswift13,@selenagomez Real love still happens sometimes. It's not just something we make up when we're nine. I have to believe that. You do too.,2009-04-14 03:10:57,/taylorswift13/status/1514071496,Taylor Swift,0.0,0.846,0.154,0.6369
[],True,131,74,taylorswift13,@billbeckett Another casualty of the economy.. There was some really smart writing in that magazine. :(  How's Chile?,2009-03-28 15:48:49,/taylorswift13/status/1407360995,Taylor Swift,0.259,0.617,0.123,-0.5118
[],True,4736,7035,taylorswift13,@ddlovato I just watched your new video and started crying. Hit a nerve. Watching again now.. That's probably my favorite video ever.,2009-03-17 12:48:53,/taylorswift13/status/1341860834,Taylor Swift,0.119,0.766,0.115,-0.0258
[],True,298,184,taylorswift13,@ssaraaa Thanks for believing in my rap skills. It's greatly appreciated. :),2009-03-17 12:17:00,/taylorswift13/status/1341742793,Taylor Swift,0.0,0.479,0.521,0.868
[],True,299,186,taylorswift13,"@David_Henrie The sad thing is that I thought of like 6 other ways to rhyme your name with things. Yes, my love of rhymes can be a curse.",2009-03-17 03:02:30,/taylorswift13/status/1340188809,Taylor Swift,0.169,0.59,0.241,0.4215
[],True,174,101,taylorswift13,@David_Henrie Oh... so I guess Dave's Faves wouldn't work either....,2009-03-17 02:55:11,/taylorswift13/status/1340155876,Taylor Swift,0.0,1.0,0.0,0.0
[],True,187,109,taylorswift13,@David_Henrie How about... Hen's Friends. hahahaha,2009-03-17 02:46:17,/taylorswift13/status/1340116239,Taylor Swift,0.0,0.617,0.383,0.4767
[],True,746,707,taylorswift13,@selenagomez My mom and I just started bawling our eyes out when it got to the end of the video. They named it after you!!,2009-03-16 03:33:48,/taylorswift13/status/1334612468,Taylor Swift,0.0,1.0,0.0,0.0
